intent_type,phrase,label
swear,dicksucking,SWEAR_DIRECT
swear,dicktickler,SWEAR_DIRECT
swear,dickwad,SWEAR_DIRECT
swear,dickweasel,SWEAR_DIRECT
swear,dickweed,SWEAR_DIRECT
swear,dickwhipper,SWEAR_DIRECT
swear,dickwod,SWEAR_DIRECT
swear,dickzipper,SWEAR_DIRECT
swear,diddle,SWEAR_DIRECT
swear,dike,SWEAR_DIRECT
swear,dildo,SWEAR_DIRECT
swear,dildos,SWEAR_DIRECT
swear,diligaf,SWEAR_DIRECT
swear,dillweed,SWEAR_DIRECT
swear,dimwit,SWEAR_DIRECT
swear,dingle,SWEAR_DIRECT
swear,dingleberries,SWEAR_DIRECT
swear,dingleberry,SWEAR_DIRECT
swear,dink,SWEAR_DIRECT
swear,dinks,SWEAR_DIRECT
swear,dipship,SWEAR_DIRECT
swear,dipshit,SWEAR_DIRECT
swear,dirsa,SWEAR_DIRECT
swear,dirty,SWEAR_DIRECT
swear,dirty pillows,SWEAR_DIRECT
swear,dirty sanchez,SWEAR_DIRECT
swear,dirty Sanchez,SWEAR_DIRECT
swear,div,SWEAR_DIRECT
swear,dlck,SWEAR_DIRECT
swear,dog style,SWEAR_DIRECT
swear,dog-fucker,SWEAR_DIRECT
swear,doggie style,SWEAR_DIRECT
swear,doggiestyle,SWEAR_DIRECT
swear,doggie-style,SWEAR_DIRECT
swear,doggin,SWEAR_DIRECT
swear,dogging,SWEAR_DIRECT
swear,doggy style,SWEAR_DIRECT
swear,doggystyle,SWEAR_DIRECT
swear,doggy-style,SWEAR_DIRECT
swear,dolcett,SWEAR_DIRECT
swear,domination,SWEAR_DIRECT
swear,dominatrix,SWEAR_DIRECT
swear,dommes,SWEAR_DIRECT
swear,dong,SWEAR_DIRECT
swear,donkey punch,SWEAR_DIRECT
swear,donkeypunch,SWEAR_DIRECT
swear,donkeyribber,SWEAR_DIRECT
swear,doochbag,SWEAR_DIRECT
swear,doofus,SWEAR_DIRECT
swear,dookie,SWEAR_DIRECT
swear,doosh,SWEAR_DIRECT
swear,dopey,SWEAR_DIRECT
swear,double dong,SWEAR_DIRECT
swear,double penetration,SWEAR_DIRECT
swear,Doublelift,SWEAR_DIRECT
swear,douch3,SWEAR_DIRECT
swear,douche,SWEAR_DIRECT
swear,douchebag,SWEAR_DIRECT
swear,douchebags,SWEAR_DIRECT
swear,douche-fag,SWEAR_DIRECT
swear,douchewaffle,SWEAR_DIRECT
swear,douchey,SWEAR_DIRECT
swear,dp action,SWEAR_DIRECT
swear,drunk,SWEAR_DIRECT
swear,dry hump,SWEAR_DIRECT
swear,duche,SWEAR_DIRECT
swear,dumass,SWEAR_DIRECT
swear,dumb ass,SWEAR_DIRECT
swear,dumbass,SWEAR_DIRECT
swear,dumbasses,SWEAR_DIRECT
swear,Dumbcunt,SWEAR_DIRECT
swear,dumbfuck,SWEAR_DIRECT
swear,dumbshit,SWEAR_DIRECT
swear,dummy,SWEAR_DIRECT
swear,dumshit,SWEAR_DIRECT
swear,dvda,SWEAR_DIRECT
swear,dyke,SWEAR_DIRECT
swear,dykes,SWEAR_DIRECT
swear,eat a dick,SWEAR_DIRECT
swear,eat a dick,SWEAR_DIRECT
swear,eat hair pie,SWEAR_DIRECT
swear,eat hair pie,SWEAR_DIRECT
swear,eat my ass,SWEAR_DIRECT
swear,ecchi,SWEAR_DIRECT
swear,ejaculate,SWEAR_DIRECT
swear,ejaculated,SWEAR_DIRECT
swear,ejaculates,SWEAR_DIRECT
swear,ejaculates,SWEAR_DIRECT
swear,ejaculating,SWEAR_DIRECT
swear,ejaculating,SWEAR_DIRECT
swear,ejaculatings,SWEAR_DIRECT
swear,ejaculation,SWEAR_DIRECT
swear,ejakulate,SWEAR_DIRECT
swear,erect,SWEAR_DIRECT
swear,erection,SWEAR_DIRECT
swear,erotic,SWEAR_DIRECT
swear,erotism,SWEAR_DIRECT
swear,escort,SWEAR_DIRECT
swear,essohbee,SWEAR_DIRECT
swear,eunuch,SWEAR_DIRECT
swear,extacy,SWEAR_DIRECT
swear,extasy,SWEAR_DIRECT
swear,f u c k,SWEAR_DIRECT
swear,f u c k e r,SWEAR_DIRECT
swear,f.u.c.k,SWEAR_DIRECT
swear,f_u_c_k,SWEAR_DIRECT
swear,f4nny,SWEAR_DIRECT
swear,facial,SWEAR_DIRECT
swear,fack,SWEAR_DIRECT
swear,fag,SWEAR_DIRECT
swear,fagbag,SWEAR_DIRECT
swear,fagfucker,SWEAR_DIRECT
swear,fagg,SWEAR_DIRECT
swear,fagged,SWEAR_DIRECT
swear,fagging,SWEAR_DIRECT
swear,faggit,SWEAR_DIRECT
swear,faggitt,SWEAR_DIRECT
swear,faggot,SWEAR_DIRECT
swear,faggotcock,SWEAR_DIRECT
swear,faggots,SWEAR_DIRECT
swear,faggs,SWEAR_DIRECT
swear,fagot,SWEAR_DIRECT
swear,fagots,SWEAR_DIRECT
swear,fags,SWEAR_DIRECT
swear,fagtard,SWEAR_DIRECT
swear,faig,SWEAR_DIRECT
swear,faigt,SWEAR_DIRECT
swear,fanny,SWEAR_DIRECT
swear,fannybandit,SWEAR_DIRECT
swear,fannyflaps,SWEAR_DIRECT
swear,fannyfucker,SWEAR_DIRECT
swear,fanyy,SWEAR_DIRECT
swear,fart,SWEAR_DIRECT
swear,fartknocker,SWEAR_DIRECT
swear,fatass,SWEAR_DIRECT
swear,fcuk,SWEAR_DIRECT
swear,fcuker,SWEAR_DIRECT
swear,fcuking,SWEAR_DIRECT
swear,fecal,SWEAR_DIRECT
swear,feck,SWEAR_DIRECT
swear,fecker,SWEAR_DIRECT
swear,feist,SWEAR_DIRECT
swear,felch,SWEAR_DIRECT
swear,felcher,SWEAR_DIRECT
swear,felching,SWEAR_DIRECT
swear,fellate,SWEAR_DIRECT
swear,fellatio,SWEAR_DIRECT
swear,feltch,SWEAR_DIRECT
swear,feltcher,SWEAR_DIRECT
swear,female squirting,SWEAR_DIRECT
swear,femdom,SWEAR_DIRECT
swear,fenian,SWEAR_DIRECT
swear,fice,SWEAR_DIRECT
swear,figging,SWEAR_DIRECT
swear,fingerbang,SWEAR_DIRECT
swear,fingerfuck,SWEAR_DIRECT
swear,fingerfucked,SWEAR_DIRECT
swear,fingerfucker,SWEAR_DIRECT
swear,fingerfuckers,SWEAR_DIRECT
swear,fingerfucking,SWEAR_DIRECT
swear,fingerfucks,SWEAR_DIRECT
swear,fingering,SWEAR_DIRECT
swear,fist fuck,SWEAR_DIRECT
swear,fist fuck,SWEAR_DIRECT
swear,fisted,SWEAR_DIRECT
swear,fistfuck,SWEAR_DIRECT
swear,fistfucked,SWEAR_DIRECT
swear,fistfucked,SWEAR_DIRECT
swear,fistfucker,SWEAR_DIRECT
swear,fistfucker,SWEAR_DIRECT
swear,fistfuckers,SWEAR_DIRECT
swear,fistfuckers,SWEAR_DIRECT
swear,fistfucking,SWEAR_DIRECT
swear,fistfucking,SWEAR_DIRECT
swear,fistfuckings,SWEAR_DIRECT
swear,fistfuckings,SWEAR_DIRECT
swear,fistfucks,SWEAR_DIRECT
swear,fistfucks,SWEAR_DIRECT
swear,fisting,SWEAR_DIRECT
swear,fisty,SWEAR_DIRECT
swear,flamer,SWEAR_DIRECT
swear,flange,SWEAR_DIRECT
swear,flaps,SWEAR_DIRECT
swear,fleshflute,SWEAR_DIRECT
swear,flog the log,SWEAR_DIRECT
swear,flog the log,SWEAR_DIRECT
swear,floozy,SWEAR_DIRECT
swear,foad,SWEAR_DIRECT
swear,foah,SWEAR_DIRECT
swear,fondle,SWEAR_DIRECT
swear,foobar,SWEAR_DIRECT
swear,fook,SWEAR_DIRECT
swear,fooker,SWEAR_DIRECT
swear,foot fetish,SWEAR_DIRECT
swear,footjob,SWEAR_DIRECT
swear,foreskin,SWEAR_DIRECT
swear,freex,SWEAR_DIRECT
swear,frenchify,SWEAR_DIRECT
swear,frigg,SWEAR_DIRECT
swear,frigga,SWEAR_DIRECT
swear,frotting,SWEAR_DIRECT
swear,fubar,SWEAR_DIRECT
swear,fuc,SWEAR_DIRECT
swear,fuck,SWEAR_DIRECT
swear,fuck,SWEAR_DIRECT
swear,f-u-c-k,SWEAR_DIRECT
swear,fuck buttons,SWEAR_DIRECT
swear,fuck hole,SWEAR_DIRECT
swear,fuck hole,SWEAR_DIRECT
swear,Fuck off,SWEAR_DIRECT
swear,fuck puppet,SWEAR_DIRECT
swear,fuck puppet,SWEAR_DIRECT
swear,fuck trophy,SWEAR_DIRECT
swear,fuck trophy,SWEAR_DIRECT
swear,fuck yo mama,SWEAR_DIRECT
swear,fuck yo mama,SWEAR_DIRECT
swear,fuck you,SWEAR_DIRECT
swear,fucka,SWEAR_DIRECT
swear,fuckass,SWEAR_DIRECT
swear,fuck-ass,SWEAR_DIRECT
swear,fuck-ass,SWEAR_DIRECT
swear,fuckbag,SWEAR_DIRECT
swear,fuck-bitch,SWEAR_DIRECT
swear,fuck-bitch,SWEAR_DIRECT
swear,fuckboy,SWEAR_DIRECT
swear,fuckbrain,SWEAR_DIRECT
swear,fuckbutt,SWEAR_DIRECT
swear,fuckbutter,SWEAR_DIRECT
swear,fucked,SWEAR_DIRECT
swear,fuckedup,SWEAR_DIRECT
swear,fucker,SWEAR_DIRECT
swear,fuckers,SWEAR_DIRECT
swear,fuckersucker,SWEAR_DIRECT
swear,fuckface,SWEAR_DIRECT
swear,fuckhead,SWEAR_DIRECT
swear,fuckheads,SWEAR_DIRECT
swear,fuckhole,SWEAR_DIRECT
swear,fuckin,SWEAR_DIRECT
swear,fucking,SWEAR_DIRECT
swear,fuckings,SWEAR_DIRECT
swear,fuckingshitmotherfucker,SWEAR_DIRECT
swear,fuckme,SWEAR_DIRECT
swear,fuckme,SWEAR_DIRECT
swear,fuckmeat,SWEAR_DIRECT
swear,fuckmeat,SWEAR_DIRECT
swear,fucknugget,SWEAR_DIRECT
swear,fucknut,SWEAR_DIRECT
swear,fucknutt,SWEAR_DIRECT
swear,fuckoff,SWEAR_DIRECT
swear,fucks,SWEAR_DIRECT
swear,fuckstick,SWEAR_DIRECT
swear,fucktard,SWEAR_DIRECT
swear,fuck-tard,SWEAR_DIRECT
swear,fucktards,SWEAR_DIRECT
swear,fucktart,SWEAR_DIRECT
swear,fucktoy,SWEAR_DIRECT
swear,fucktoy,SWEAR_DIRECT
swear,fucktwat,SWEAR_DIRECT
swear,fuckup,SWEAR_DIRECT
swear,fuckwad,SWEAR_DIRECT
swear,fuckwhit,SWEAR_DIRECT
swear,fuckwit,SWEAR_DIRECT
swear,fuckwitt,SWEAR_DIRECT
swear,fudge packer,SWEAR_DIRECT
swear,fudgepacker,SWEAR_DIRECT
swear,fudge-packer,SWEAR_DIRECT
swear,fuk,SWEAR_DIRECT
swear,fuker,SWEAR_DIRECT
swear,fukker,SWEAR_DIRECT
swear,fukkers,SWEAR_DIRECT
swear,fukkin,SWEAR_DIRECT
swear,fuks,SWEAR_DIRECT
swear,fukwhit,SWEAR_DIRECT
swear,fukwit,SWEAR_DIRECT
swear,fuq,SWEAR_DIRECT
swear,futanari,SWEAR_DIRECT
swear,fux,SWEAR_DIRECT
swear,fux0r,SWEAR_DIRECT
swear,fvck,SWEAR_DIRECT
swear,fxck,SWEAR_DIRECT
swear,gae,SWEAR_DIRECT
swear,gai,SWEAR_DIRECT
swear,gang bang,SWEAR_DIRECT
swear,gangbang,SWEAR_DIRECT
swear,gang-bang,SWEAR_DIRECT
swear,gang-bang,SWEAR_DIRECT
swear,gangbanged,SWEAR_DIRECT
swear,gangbangs,SWEAR_DIRECT
swear,ganja,SWEAR_DIRECT
swear,gash,SWEAR_DIRECT
swear,gassy ass,SWEAR_DIRECT
swear,gassy ass,SWEAR_DIRECT
swear,gay,SWEAR_DIRECT
swear,gay sex,SWEAR_DIRECT
swear,gayass,SWEAR_DIRECT
swear,gaybob,SWEAR_DIRECT
swear,gaydo,SWEAR_DIRECT
swear,gayfuck,SWEAR_DIRECT
swear,gayfuckist,SWEAR_DIRECT
swear,gaylord,SWEAR_DIRECT
swear,gays,SWEAR_DIRECT
swear,gaysex,SWEAR_DIRECT
swear,gaytard,SWEAR_DIRECT
swear,gaywad,SWEAR_DIRECT
swear,gender bender,SWEAR_DIRECT
swear,genitals,SWEAR_DIRECT
swear,gey,SWEAR_DIRECT
swear,gfy,SWEAR_DIRECT
swear,ghay,SWEAR_DIRECT
swear,ghey,SWEAR_DIRECT
swear,giant cock,SWEAR_DIRECT
swear,gigolo,SWEAR_DIRECT
swear,ginger,SWEAR_DIRECT
swear,gippo,SWEAR_DIRECT
swear,girl on,SWEAR_DIRECT
swear,girl on top,SWEAR_DIRECT
swear,girls gone wild,SWEAR_DIRECT
swear,git,SWEAR_DIRECT
swear,glans,SWEAR_DIRECT
swear,goatcx,SWEAR_DIRECT
swear,goatse,SWEAR_DIRECT
swear,god,SWEAR_DIRECT
swear,god damn,SWEAR_DIRECT
swear,godamn,SWEAR_DIRECT
swear,godamnit,SWEAR_DIRECT
swear,goddam,SWEAR_DIRECT
swear,god-dam,SWEAR_DIRECT
swear,goddammit,SWEAR_DIRECT
swear,goddamn,SWEAR_DIRECT
swear,goddamned,SWEAR_DIRECT
swear,god-damned,SWEAR_DIRECT
swear,goddamnit,SWEAR_DIRECT
swear,godsdamn,SWEAR_DIRECT
swear,gokkun,SWEAR_DIRECT
swear,golden shower,SWEAR_DIRECT
swear,goldenshower,SWEAR_DIRECT
swear,golliwog,SWEAR_DIRECT
swear,gonad,SWEAR_DIRECT
swear,gonads,SWEAR_DIRECT
swear,goo girl,SWEAR_DIRECT
swear,gooch,SWEAR_DIRECT
swear,goodpoop,SWEAR_DIRECT
swear,gook,SWEAR_DIRECT
swear,gooks,SWEAR_DIRECT
swear,goregasm,SWEAR_DIRECT
swear,gringo,SWEAR_DIRECT
swear,grope,SWEAR_DIRECT
swear,group sex,SWEAR_DIRECT
swear,gspot,SWEAR_DIRECT
swear,g-spot,SWEAR_DIRECT
swear,gtfo,SWEAR_DIRECT
swear,guido,SWEAR_DIRECT
swear,guro,SWEAR_DIRECT
swear,h0m0,SWEAR_DIRECT
swear,h0mo,SWEAR_DIRECT
swear,ham flap,SWEAR_DIRECT
swear,ham flap,SWEAR_DIRECT
swear,hand job,SWEAR_DIRECT
swear,handjob,SWEAR_DIRECT
swear,hard core,SWEAR_DIRECT
swear,hard on,SWEAR_DIRECT
swear,hardcore,SWEAR_DIRECT
swear,hardcoresex,SWEAR_DIRECT
swear,he11,SWEAR_DIRECT
swear,hebe,SWEAR_DIRECT
swear,heeb,SWEAR_DIRECT
swear,hell,SWEAR_DIRECT
swear,hemp,SWEAR_DIRECT
swear,hentai,SWEAR_DIRECT
swear,heroin,SWEAR_DIRECT
swear,herp,SWEAR_DIRECT
swear,herpes,SWEAR_DIRECT
swear,herpy,SWEAR_DIRECT
swear,heshe,SWEAR_DIRECT
swear,he-she,SWEAR_DIRECT
swear,hircismus,SWEAR_DIRECT
swear,hitler,SWEAR_DIRECT
swear,hiv,SWEAR_DIRECT
swear,ho,SWEAR_DIRECT
swear,hoar,SWEAR_DIRECT
swear,hoare,SWEAR_DIRECT
swear,hobag,SWEAR_DIRECT
swear,hoe,SWEAR_DIRECT
swear,hoer,SWEAR_DIRECT
swear,holy shit,SWEAR_DIRECT
swear,hom0,SWEAR_DIRECT
swear,homey,SWEAR_DIRECT
swear,homo,SWEAR_DIRECT
swear,homodumbshit,SWEAR_DIRECT
swear,homoerotic,SWEAR_DIRECT
swear,homoey,SWEAR_DIRECT
swear,honkey,SWEAR_DIRECT
swear,honky,SWEAR_DIRECT
swear,hooch,SWEAR_DIRECT
swear,hookah,SWEAR_DIRECT
swear,hooker,SWEAR_DIRECT
swear,hoor,SWEAR_DIRECT
swear,hootch,SWEAR_DIRECT
swear,hooter,SWEAR_DIRECT
swear,hooters,SWEAR_DIRECT
swear,hore,SWEAR_DIRECT
swear,horniest,SWEAR_DIRECT
swear,horny,SWEAR_DIRECT
swear,hot carl,SWEAR_DIRECT
swear,hot chick,SWEAR_DIRECT
swear,hotsex,SWEAR_DIRECT
swear,how to kill,SWEAR_DIRECT
swear,how to murdep,SWEAR_DIRECT
swear,how to murder,SWEAR_DIRECT
swear,huge fat,SWEAR_DIRECT
swear,hump,SWEAR_DIRECT
swear,humped,SWEAR_DIRECT
swear,humping,SWEAR_DIRECT
swear,hun,SWEAR_DIRECT
swear,hussy,SWEAR_DIRECT
swear,hymen,SWEAR_DIRECT
swear,iap,SWEAR_DIRECT
swear,iberian slap,SWEAR_DIRECT
swear,inbred,SWEAR_DIRECT
swear,incest,SWEAR_DIRECT
swear,injun,SWEAR_DIRECT
swear,intercourse,SWEAR_DIRECT
swear,jack off,SWEAR_DIRECT
swear,jackass,SWEAR_DIRECT
swear,jackasses,SWEAR_DIRECT
swear,jackhole,SWEAR_DIRECT
swear,jackoff,SWEAR_DIRECT
swear,jack-off,SWEAR_DIRECT
swear,jaggi,SWEAR_DIRECT
swear,jagoff,SWEAR_DIRECT
swear,jail bait,SWEAR_DIRECT
swear,jailbait,SWEAR_DIRECT
swear,jap,SWEAR_DIRECT
swear,japs,SWEAR_DIRECT
swear,jelly donut,SWEAR_DIRECT
swear,jerk,SWEAR_DIRECT
swear,jerk off,SWEAR_DIRECT
swear,jerk0ff,SWEAR_DIRECT
swear,jerkass,SWEAR_DIRECT
swear,jerked,SWEAR_DIRECT
swear,jerkoff,SWEAR_DIRECT
swear,jerk-off,SWEAR_DIRECT
swear,jigaboo,SWEAR_DIRECT
swear,jiggaboo,SWEAR_DIRECT
swear,jiggerboo,SWEAR_DIRECT
swear,jism,SWEAR_DIRECT
swear,jiz,SWEAR_DIRECT
swear,jiz,SWEAR_DIRECT
swear,jizm,SWEAR_DIRECT
swear,jizm,SWEAR_DIRECT
swear,jizz,SWEAR_DIRECT
swear,jizzed,SWEAR_DIRECT
swear,jock,SWEAR_DIRECT
swear,juggs,SWEAR_DIRECT
swear,jungle bunny,SWEAR_DIRECT
swear,junglebunny,SWEAR_DIRECT
swear,junkie,SWEAR_DIRECT
swear,junky,SWEAR_DIRECT
swear,kafir,SWEAR_DIRECT
swear,kawk,SWEAR_DIRECT
swear,kike,SWEAR_DIRECT
swear,kikes,SWEAR_DIRECT
swear,kill,SWEAR_DIRECT
swear,kinbaku,SWEAR_DIRECT
swear,kinkster,SWEAR_DIRECT
swear,kinky,SWEAR_DIRECT
swear,klan,SWEAR_DIRECT
swear,knob,SWEAR_DIRECT
swear,knob end,SWEAR_DIRECT
swear,knobbing,SWEAR_DIRECT
swear,knobead,SWEAR_DIRECT
swear,knobed,SWEAR_DIRECT
swear,knobend,SWEAR_DIRECT
swear,knobhead,SWEAR_DIRECT
swear,knobjocky,SWEAR_DIRECT
swear,knobjokey,SWEAR_DIRECT
swear,kock,SWEAR_DIRECT
swear,kondum,SWEAR_DIRECT
swear,kondums,SWEAR_DIRECT
swear,kooch,SWEAR_DIRECT
swear,kooches,SWEAR_DIRECT
swear,kootch,SWEAR_DIRECT
swear,kraut,SWEAR_DIRECT
swear,kum,SWEAR_DIRECT
swear,kummer,SWEAR_DIRECT
swear,kumming,SWEAR_DIRECT
swear,kums,SWEAR_DIRECT
swear,kunilingus,SWEAR_DIRECT
swear,kunja,SWEAR_DIRECT
swear,kunt,SWEAR_DIRECT
swear,kwif,SWEAR_DIRECT
swear,kwif,SWEAR_DIRECT
swear,kyke,SWEAR_DIRECT
swear,l3i+ch,SWEAR_DIRECT
swear,l3itch,SWEAR_DIRECT
swear,labia,SWEAR_DIRECT
swear,lameass,SWEAR_DIRECT
swear,lardass,SWEAR_DIRECT
swear,leather restraint,SWEAR_DIRECT
swear,leather straight jacket,SWEAR_DIRECT
swear,lech,SWEAR_DIRECT
swear,lemon party,SWEAR_DIRECT
swear,LEN,SWEAR_DIRECT
swear,leper,SWEAR_DIRECT
swear,lesbian,SWEAR_DIRECT
swear,lesbians,SWEAR_DIRECT
swear,lesbo,SWEAR_DIRECT
swear,lesbos,SWEAR_DIRECT
swear,lez,SWEAR_DIRECT
swear,lezza/lesbo,SWEAR_DIRECT
swear,lezzie,SWEAR_DIRECT
swear,lmao,SWEAR_DIRECT
swear,lmfao,SWEAR_DIRECT
swear,loin,SWEAR_DIRECT
swear,loins,SWEAR_DIRECT
swear,lolita,SWEAR_DIRECT
swear,looney,SWEAR_DIRECT
swear,lovemaking,SWEAR_DIRECT
swear,lube,SWEAR_DIRECT
swear,lust,SWEAR_DIRECT
swear,lusting,SWEAR_DIRECT
swear,lusty,SWEAR_DIRECT
swear,m0f0,SWEAR_DIRECT
swear,m0fo,SWEAR_DIRECT
swear,m45terbate,SWEAR_DIRECT
swear,ma5terb8,SWEAR_DIRECT
swear,ma5terbate,SWEAR_DIRECT
swear,mafugly,SWEAR_DIRECT
swear,mafugly,SWEAR_DIRECT
swear,make me come,SWEAR_DIRECT
swear,male squirting,SWEAR_DIRECT
swear,mams,SWEAR_DIRECT
swear,masochist,SWEAR_DIRECT
swear,massa,SWEAR_DIRECT
swear,masterb8,SWEAR_DIRECT
swear,masterbat*,SWEAR_DIRECT
swear,masterbat3,SWEAR_DIRECT
swear,masterbate,SWEAR_DIRECT
swear,master-bate,SWEAR_DIRECT
swear,master-bate,SWEAR_DIRECT
swear,masterbating,SWEAR_DIRECT
swear,masterbation,SWEAR_DIRECT
swear,masterbations,SWEAR_DIRECT
swear,masturbate,SWEAR_DIRECT
swear,masturbating,SWEAR_DIRECT
swear,masturbation,SWEAR_DIRECT
swear,maxi,SWEAR_DIRECT
swear,mcfagget,SWEAR_DIRECT
swear,menage a trois,SWEAR_DIRECT
swear,menses,SWEAR_DIRECT
swear,menstruate,SWEAR_DIRECT
swear,menstruation,SWEAR_DIRECT
swear,meth,SWEAR_DIRECT
swear,m-fucking,SWEAR_DIRECT
swear,mick,SWEAR_DIRECT
swear,microphallus,SWEAR_DIRECT
swear,middle finger,SWEAR_DIRECT
swear,midget,SWEAR_DIRECT
swear,milf,SWEAR_DIRECT
swear,minge,SWEAR_DIRECT
swear,minger,SWEAR_DIRECT
swear,missionary position,SWEAR_DIRECT
swear,mof0,SWEAR_DIRECT
swear,mofo,SWEAR_DIRECT
swear,mo-fo,SWEAR_DIRECT
swear,molest,SWEAR_DIRECT
swear,mong,SWEAR_DIRECT
swear,moo moo foo foo,SWEAR_DIRECT
swear,moolie,SWEAR_DIRECT
swear,moron,SWEAR_DIRECT
swear,mothafuck,SWEAR_DIRECT
swear,mothafucka,SWEAR_DIRECT
swear,mothafuckas,SWEAR_DIRECT
swear,mothafuckaz,SWEAR_DIRECT
swear,mothafucked,SWEAR_DIRECT
swear,mothafucked,SWEAR_DIRECT
swear,mothafucker,SWEAR_DIRECT
swear,mothafuckers,SWEAR_DIRECT
swear,mothafuckin,SWEAR_DIRECT
swear,mothafucking,SWEAR_DIRECT
swear,mothafucking,SWEAR_DIRECT
swear,mothafuckings,SWEAR_DIRECT
swear,mothafucks,SWEAR_DIRECT
swear,mother fucker,SWEAR_DIRECT
swear,mother fucker,SWEAR_DIRECT
swear,motherfuck,SWEAR_DIRECT
swear,motherfucka,SWEAR_DIRECT
swear,motherfucked,SWEAR_DIRECT
swear,motherfucker,SWEAR_DIRECT
swear,motherfuckers,SWEAR_DIRECT
swear,motherfuckin,SWEAR_DIRECT
swear,motherfucking,SWEAR_DIRECT
swear,motherfuckings,SWEAR_DIRECT
swear,motherfuckka,SWEAR_DIRECT
swear,motherfucks,SWEAR_DIRECT
swear,mound of venus,SWEAR_DIRECT
swear,mr hands,SWEAR_DIRECT
swear,muff,SWEAR_DIRECT
swear,muff diver,SWEAR_DIRECT
swear,muff puff,SWEAR_DIRECT
swear,muff puff,SWEAR_DIRECT
swear,muffdiver,SWEAR_DIRECT
swear,muffdiving,SWEAR_DIRECT
swear,munging,SWEAR_DIRECT
swear,munter,SWEAR_DIRECT
swear,murder,SWEAR_DIRECT
swear,mutha,SWEAR_DIRECT
swear,muthafecker,SWEAR_DIRECT
swear,muthafuckker,SWEAR_DIRECT
swear,muther,SWEAR_DIRECT
swear,mutherfucker,SWEAR_DIRECT
swear,n1gga,SWEAR_DIRECT
swear,n1gger,SWEAR_DIRECT
swear,naked,SWEAR_DIRECT
swear,nambla,SWEAR_DIRECT
swear,napalm,SWEAR_DIRECT
swear,nappy,SWEAR_DIRECT
swear,nawashi,SWEAR_DIRECT
swear,nazi,SWEAR_DIRECT
swear,nazism,SWEAR_DIRECT
swear,need the dick,SWEAR_DIRECT
swear,need the dick,SWEAR_DIRECT
swear,negro,SWEAR_DIRECT
swear,neonazi,SWEAR_DIRECT
swear,nig nog,SWEAR_DIRECT
swear,nigaboo,SWEAR_DIRECT
swear,nigg3r,SWEAR_DIRECT
swear,nigg4h,SWEAR_DIRECT
swear,nigga,SWEAR_DIRECT
swear,niggah,SWEAR_DIRECT
swear,niggas,SWEAR_DIRECT
swear,niggaz,SWEAR_DIRECT
swear,nigger,SWEAR_DIRECT
swear,niggers,SWEAR_DIRECT
swear,niggle,SWEAR_DIRECT
swear,niglet,SWEAR_DIRECT
swear,nig-nog,SWEAR_DIRECT
swear,nimphomania,SWEAR_DIRECT
swear,nimrod,SWEAR_DIRECT
swear,ninny,SWEAR_DIRECT
swear,ninnyhammer,SWEAR_DIRECT
swear,nipple,SWEAR_DIRECT
swear,nipples,SWEAR_DIRECT
swear,nob,SWEAR_DIRECT
swear,nob jokey,SWEAR_DIRECT
swear,nobhead,SWEAR_DIRECT
swear,nobjocky,SWEAR_DIRECT
swear,nobjokey,SWEAR_DIRECT
swear,nonce,SWEAR_DIRECT
swear,nsfw images,SWEAR_DIRECT
swear,nude,SWEAR_DIRECT
swear,nudity,SWEAR_DIRECT
swear,numbnuts,SWEAR_DIRECT
swear,nut butter,SWEAR_DIRECT
swear,nut butter,SWEAR_DIRECT
swear,nut sack,SWEAR_DIRECT
swear,nutsack,SWEAR_DIRECT
swear,nutter,SWEAR_DIRECT
swear,nympho,SWEAR_DIRECT
swear,nymphomania,SWEAR_DIRECT
swear,octopussy,SWEAR_DIRECT
swear,old bag,SWEAR_DIRECT
swear,omg,SWEAR_DIRECT
swear,omorashi,SWEAR_DIRECT
swear,one cup two girls,SWEAR_DIRECT
swear,one guy one jar,SWEAR_DIRECT
swear,opiate,SWEAR_DIRECT
swear,opium,SWEAR_DIRECT
swear,orally,SWEAR_DIRECT
swear,organ,SWEAR_DIRECT
swear,orgasim,SWEAR_DIRECT
swear,orgasims,SWEAR_DIRECT
swear,orgasm,SWEAR_DIRECT
swear,orgasmic,SWEAR_DIRECT
swear,orgasms,SWEAR_DIRECT
swear,orgies,SWEAR_DIRECT
swear,orgy,SWEAR_DIRECT
swear,ovary,SWEAR_DIRECT
swear,ovum,SWEAR_DIRECT
swear,ovums,SWEAR_DIRECT
swear,p.u.s.s.y.,SWEAR_DIRECT
swear,p0rn,SWEAR_DIRECT
swear,paedophile,SWEAR_DIRECT
swear,paki,SWEAR_DIRECT
swear,panooch,SWEAR_DIRECT
swear,pansy,SWEAR_DIRECT
swear,pantie,SWEAR_DIRECT
swear,panties,SWEAR_DIRECT
swear,panty,SWEAR_DIRECT
swear,pawn,SWEAR_DIRECT
swear,pcp,SWEAR_DIRECT
swear,pecker,SWEAR_DIRECT
swear,peckerhead,SWEAR_DIRECT
swear,pedo,SWEAR_DIRECT
swear,pedobear,SWEAR_DIRECT
swear,pedophile,SWEAR_DIRECT
swear,pedophilia,SWEAR_DIRECT
swear,pedophiliac,SWEAR_DIRECT
swear,pee,SWEAR_DIRECT
swear,peepee,SWEAR_DIRECT
swear,pegging,SWEAR_DIRECT
swear,penetrate,SWEAR_DIRECT
swear,penetration,SWEAR_DIRECT
swear,penial,SWEAR_DIRECT
swear,penile,SWEAR_DIRECT
