,DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
6216,27,37,A,decl,91,state,"
it's the 6th of October ",frag,month-date,positive,punc,type,level
6217,27,37,A,decl,92,reqConfirm,"
you're travelling from Leicester at 9:18 in the morning ",query,time-journey-from-enum,positive,punc,type,query
6218,27,38,B,yes,93,confirm-acknowledge,"
yes ",,,,punc,type,stop
6219,27,39,A,decl,94,state,"
you arrive in Birmingham New Street at 10:15 ",frag,location-time-arrival,positive,punc,type,level
6220,27,40,B,yes,95,acknowledge,"
yes ",,,,punc,type,stop
6221,27,41,A,decl,96,state,"
you depart Birmingham New Street 11 a m ",frag,location-time-enum-arrival,positive,pause,,
6222,27,41,A,decl,96,state,"
you depart Birmingham New Street 11 a m ",frag,location-time-enum-arrival,positive,punc,type,level
6223,27,42,B,dm,97,approve,"
lovely ",,,,punc,type,stop
6224,27,43,A,decl,98,state,"
it's the 8th of October ",decl,month-date,positive,punc,type,stop
6225,27,43,A,decl,99,state,"
you'll be travelling at 12:21 from Newton Abbot ",frag,location-journey-time-from-enum,positive,punc,type,level
6226,27,44,B,yes,100,acknowledge,"
yes ",,,,punc,type,stop
6227,27,45,A,decl,101,state,"
you arrive in Birmingham New Street at 15:42 ",decl,location-time-arrival,positive,backchannel,content,yes
6228,27,45,A,decl,101,state,"
you arrive in Birmingham New Street at 15:42 ",decl,location-time-arrival,positive,punc,type,stop
6229,27,45,A,decl,102,state,"
then you depart Birmingham New Street at 16:06 to arrive in Leicester at 17:01 ",decl,time-location-enum-arrival,positive,punc,type,stop
6230,27,46,B,dm,103,approve,"
lovely ",,,,punc,type,stop
6231,27,47,A,dm,104,init,"
now ",,,,punct,type,level
6232,27,47,A,decl,105,predict,"
the dates times and seat numbers will be printed on the tickets for you ",benefit-decl,number-journey-date,positive,backchannel,content,yes
6233,27,47,A,decl,105,predict,"
the dates times and seat numbers will be printed on the tickets for you ",benefit-decl,number-journey-date,positive,punc,type,stop
6234,27,47,A,decl,106,state,"
the total cost is 83 pounds return ",decl,fare-enum,positive,punc,type,stop
6235,27,48,B,yes,107,acknowledge,"
yes ",,,,punc,type,stop
6236,27,49,A,dm,108,init,"
now ",,,,punct,type,level
6237,27,49,A,frag,109,refer,"
with the Super Advance ticket ",partial-decl,fare-journey,positive,punc,type,stop
6238,27,49,A,decl,110,stateConstraint,"
you must stick to the dates and the times that you book ",constrain-decl,booking-date,positive,punc,type,stop
6239,27,50,B,dm,111,exclaim,"
oh
",,,,,,
6240,27,50,B,yes,112,acknowledge,"
yes ",decl,,positive,punc,type,stop
6241,27,51,A,decl,113,stateCondition,"
if you have to cancel however ",constrain-condition-frag,cancel,positive,punc,type,level
6242,27,51,A,decl,114,stateCondition,"
",condition-frag,time-journey-enum-day-cancel,positive,pause,,
6243,27,51,A,decl,114,stateCondition,"
",condition-frag,time-journey-enum-day-cancel,positive,backchannel,content,yes
6244,27,51,A,decl,114,stateCondition,"
",condition-frag,time-journey-enum-day-cancel,positive,punc,type,level
6245,27,51,A,decl,115,state,"
it's a full refund less 5 pounds admin charge ",decl,fare-refund-enum,positive,punc,type,stop
6246,27,52,B,dm,116,acknowledge,"
i see ",awareness,,,punc,type,stop
6247,27,53,A,decl,117,stateCondition,"
if it's after the 2 o'clock deadline ",condition-frag,time-enum,positive,punc,type,level
6248,27,53,A,frag,118,refer,"
but before departure time of the train ",constrain-frag,time-departure,positive,punc,type,level
6249,27,53,A,decl,119,state,"
it's a 50 percent refund less 5 pounds ",decl,enum-fare-refund,positive,punc,type,stop
6250,27,54,B,dm,120,acknowledge,"
i see ",awareness,,,punc,type,stop
6251,27,55,A,decl,121,stateCondition,"
and if you needed to change any of the times of travel ",constrain-condition-frag,journey,positive,punc,type,level
6252,27,55,A,decl,122,stateConstraint,"
you must do so by 2 o'clock the day before travel as well ",constrain-decl,time-journey-enum-day,positive,punc,type,stop
6253,27,55,A,frag,123,refer,"
subject to availability and 5 pounds charge per ticket ",constrain-decl,fare-availability-journey-enum,positive,punc,type,stop
6254,27,56,B,dm,124,acknowledge,"
right  ",,,,punc,type,stop
6255,27,56,B,yes,125,acknowledge,"
",,,,overlap,type,start
6256,27,56,B,yes,125,acknowledge,"
",,,,punc,type,stop
6257,27,57,A,dm,126,init,"
now ",,,,punct,type,level
6258,27,57,A,frag,127,direct-refer,"
",request-query,name,positive,overlap,type,end
6259,27,57,A,frag,127,direct-refer,"
",request-query,name,positive,punc,type,query
6260,27,58,B,decl,128,state,"
",decl,,positive,pause,,
6261,27,58,B,decl,128,state,"
",decl,,positive,anonym,type,letter
6262,27,58,B,decl,128,state,"
",decl,,positive,anonym,type,letter
6263,27,58,B,decl,128,state,"
",decl,,positive,anonym,type,letter
6264,27,58,B,decl,128,state,"
",decl,,positive,anonym,type,letter
6265,27,58,B,decl,128,state,"
",decl,,positive,anonym,type,name
6266,27,58,B,decl,128,state,"
",decl,,positive,punc,type,stop
6267,27,59,A,frag,129,reqInfo,"
and your initial ",query,name,positive,punc,type,query
6268,27,60,B,frag,130,answer-refer,"
",decl,,positive,anonym,type,letter
6269,27,60,B,frag,130,answer-refer,"
",decl,,positive,anonym,type,letter
6270,27,60,B,frag,130,answer-refer,"
",decl,,positive,punc,type,stop
6271,27,61,A,frag,131,direct-refer,"
and your title please ",request-query,name,positive,punc,type,query
6272,27,62,B,frag,132,refer,"
Mrs ",decl,,positive,punc,type,stop
6273,27,63,A,frag,133,reqInfo,"
and your contact telephone number ",query,telephone-number,positive,punc,type,query
6274,27,64,B,frag,134,answer-refer,"
2 ",decl,enum,positive,punc,type,stop
6275,27,64,B,dm,135,hesitate,"
er
",,,,,,
6276,27,64,B,frag,136,refer,"
0 1 7 ",frag,enum,positive,punc,type,level
6277,27,65,A,frag,137,echo-refer,"
0 1 7 ",frag,enum,positive,punc,type,level
6278,27,66,B,frag,138,refer,"
4 ",frag,enum,positive,punc,type,level
6279,27,67,A,frag,139,echo-refer,"
",frag,enum,positive,overlap,type,start
6280,27,67,A,frag,139,echo-refer,"
",frag,enum,positive,punc,type,level
6281,27,68,B,frag,140,refer,"
2 ",frag,enum,positive,overlap,type,end
6282,27,68,B,frag,140,refer,"
2 ",frag,enum,positive,punc,type,level
6283,27,69,A,frag,141,echo-refer,"
2 ",frag,enum,positive,punc,type,level
6284,27,70,B,frag,142,refer,"
double 6 ",frag,,positive,punc,type,level
6285,27,71,A,frag,143,echo-refer,"
double 6 ",frag,,positive,punc,type,level
6286,27,72,B,frag,144,refer,"
6 0 ",decl,enum,positive,punc,type,stop
6287,27,73,A,frag,145,echo-refer,"
6 zero ",decl,enum,positive,punc,type,stop
6288,27,74,B,frag,146,refer,"
1 4 ",decl,enum,positive,punc,type,stop
6289,27,75,A,frag,147,echo-refer,"
1 4 ",decl,enum,positive,punc,type,stop
6290,27,75,A,decl,148,reqInfo,"
and the postcode to where the credit card is registered to ",query,creditcard-address,positive,punc,type,query
6291,27,76,B,frag,149,answer-state,"
is ",frag,,positive,anonym,type,letter
6292,27,76,B,frag,149,answer-state,"
is ",frag,,positive,anonym,type,letter
6293,27,76,B,frag,149,answer-state,"
is ",frag,,positive,punc,type,level
6294,27,77,A,dm,150,acknowledge,"
aha ",,,,punc,type,stop
6295,27,78,B,frag,151,refer,"
2 ",decl,enum,positive,anonym,type,letter
6296,27,78,B,frag,151,refer,"
2 ",decl,enum,positive,anonym,type,letter
6297,27,78,B,frag,151,refer,"
2 ",decl,enum,positive,punc,type,stop
6298,27,79,A,frag,152,reqConfirm,"
",decl,,positive,anonym,type,letter
6299,27,79,A,frag,152,reqConfirm,"
",decl,,positive,anonym,type,alpha
6300,27,79,A,frag,152,reqConfirm,"
",decl,,positive,punc,type,stop
6301,27,80,B,yes,153,confirm-acknowledge,"
yes ",,,,punc,type,stop
6302,27,81,A,imp,154,direct,"
and confirm that address for me please ",request-decl,confirm-address,positive,punc,type,stop
6303,27,82,B,decl,155,state,"
it's 7 2 2 ",frag,enum,positive,pause,,
6304,27,82,B,decl,155,state,"
it's 7 2 2 ",frag,enum,positive,anonym,type,street
6305,27,82,B,decl,155,state,"
it's 7 2 2 ",frag,enum,positive,punc,type,level
6306,27,82,B,frag,156,refer,"
Winston ",frag,location,positive,punc,type,level
6307,27,82,B,frag,157,refer,"
Leicester ",decl,,positive,punc,type,stop
6308,27,83,A,dm,158,init,"
now ",,,,punct,type,level
6309,27,83,A,decl,159,predict,"
that's where the two tickets will be posted out to ",decl,number-journey,positive,punc,type,stop
6310,27,84,B,frag,160,thank,"
thank you ",thank-decl,,positive,punc,type,stop
6311,27,85,A,dm,161,init,"
now ",,,,punct,type,level
6312,27,85,A,q-wh,162,reqInfo,"
what type of credit card is that you hold ",open-query,creditcard,positive,punc,type,query
6313,27,86,B,decl,163,answer-state,"
it's a Visa ",decl,creditcard,positive,punc,type,stop
6314,27,87,A,frag,164,direct-refer,"
and the long number across the Visa please ",request-query,number-creditcard,positive,punc,type,query
6315,27,88,B,dm,165,hesitate,"
em
",,,,,,
6316,27,88,B,frag,166,state,"
is er 1 6 ",frag,enum,positive,pause,,
6317,27,88,B,frag,166,state,"
is er 1 6 ",frag,enum,positive,punc,type,level
6318,27,89,A,frag,167,echo-refer,"
1 6 4 7 ",frag,enum,positive,punc,type,level
6319,27,90,B,frag,168,echo-refer,"
6 4 ",frag,enum,positive,punc,type,level
6320,27,91,A,frag,169,echo-refer,"
6 4 ",frag,enum,positive,punc,type,level
6321,27,92,B,frag,170,refer,"
0 1 ",frag,enum,positive,punc,type,level
6322,27,93,A,frag,171,echo-refer,"
0 1 ",frag,enum,positive,punc,type,level
6323,27,94,B,frag,172,refer,"
7 8 ",frag,enum,positive,punc,type,level
6324,27,95,A,frag,173,echo-refer,"
7 8 ",frag,enum,positive,punc,type,level
6325,27,96,B,frag,174,refer,"
7 1 ",frag,enum,positive,punc,type,level
6326,27,97,A,frag,175,echo-refer,"
7 1 ",frag,enum,positive,punc,type,level
6327,27,98,B,frag,176,refer,"
0 ",frag,enum,positive,punc,type,level
6328,27,99,A,frag,177,echo-refer,"
0 ",frag,enum,positive,punc,type,level
6329,27,100,B,frag,178,refer,"
4 4 4 ",decl,enum,positive,punc,type,stop
6330,27,101,A,frag,179,echo-refer,"
4 4 4 ",decl,enum,positive,punc,type,stop
6331,27,101,A,frag,180,reqInfo,"
and your expiry date ",query,creditcard,positive,punc,type,query
6332,27,102,B,decl,181,answer-state,"
it it's it's er the 10th of er 98 ",decl-disflu,,positive,punc,type,stop
6333,27,103,A,decl,182,state,"
the 10th 98 ",decl,,positive,punc,type,stop
6334,27,103,A,dm,183,init,"
now ",,,,punct,type,level
6335,27,103,A,decl,184,predict,"
83 pounds will be debited from that card ",decl,booking-fare-enum,positive,punc,type,stop
6336,27,104,B,yes,185,acknowledge,"
yes ",,,,punc,type,stop
6337,27,105,A,q-yn,186,reqInfo,"
do you have a pen handy ",closed-query,,positive,punc,type,query
6338,27,106,B,frag,187,reqConfirm,"
a pen ",query,,positive,punc,type,query
6339,27,107,A,yes,188,confirm-acknowledge,"
yes ",,,,punc,type,stop
6340,27,108,B,no,189,negate,"
no ",,,,punc,type,stop
6341,27,108,B,frag,190,refer,"
not at the moment ",decl,,negative,punc,type,stop
6342,27,108,B,dm,191,exclaim,"
oh
",,,,,,
6343,27,108,B,dm,192,hesitate,"
er
",,,,,,
6344,27,108,B,dm,193,exclaim,"
",,,,pause,,
6345,27,108,B,frag,194,refer,"
quickly ",decl,,positive,punc,type,stop
6346,27,109,A,dm,195,acknowledge,"
ok ",,,,punc,type,stop
6347,27,110,B,dm,196,init,"
",,,,pause,length,2s
6348,27,110,B,dm,196,init,"
",,,,punc,type,stop
6349,27,110,B,decl,197,state,"
i've got one now ",exists-decl,number,positive,punc,type,stop
6350,27,111,A,dm,198,init,"
now ",,,,punct,type,level
6351,27,111,A,decl,199,state,"
this is the reference number that your tickets have been booked ",decl,booking-number-journey,positive,overlap,type,start
6352,27,111,A,decl,199,state,"
this is the reference number that your tickets have been booked ",decl,booking-number-journey,positive,punc,type,stop
6353,27,112,B,dm,200,acknowledge,"
right ",,,,overlap,type,end
6354,27,112,B,dm,200,acknowledge,"
right ",,,,punc,type,stop
6355,27,112,B,frag,201,thank,"
thank you ",thank-decl,,positive,punc,type,stop
6356,27,113,A,decl,202,state,"
and it's 8 4 2 ",frag,enum,positive,punc,type,level
6357,27,114,B,frag,203,echo-refer,"
8 4 2 ",frag,enum,positive,punc,type,level
6358,27,115,A,frag,204,refer,"
",frag,,positive,anonym,type,letter
6359,27,115,A,frag,204,refer,"
",frag,,positive,anonym,type,alpha
6360,27,115,A,frag,204,refer,"
",frag,,positive,anonym,type,letter
6361,27,115,A,frag,204,refer,"
",frag,,positive,anonym,type,alpha
6362,27,115,A,frag,204,refer,"
",frag,,positive,punc,type,level
6363,27,116,B,frag,205,echo,"
",frag,,positive,anonym,type,letter
6364,27,116,B,frag,205,echo,"
",frag,,positive,anonym,type,alpha
6365,27,116,B,frag,205,echo,"
",frag,,positive,punc,type,level
6366,27,117,A,frag,206,refer,"
",frag,,positive,anonym,type,letter
6367,27,117,A,frag,206,refer,"
",frag,,positive,anonym,type,alpha
6368,27,117,A,frag,206,refer,"
",frag,,positive,punc,type,level
6369,27,118,B,frag,207,echo-refer,"
",frag,,positive,anonym,type,letter
6370,27,118,B,frag,207,echo-refer,"
",frag,,positive,punc,type,level
6371,27,119,A,frag,208,refer,"
",decl,,positive,anonym,type,letter
6372,27,119,A,frag,208,refer,"
",decl,,positive,anonym,type,alpha
6373,27,119,A,frag,208,refer,"
",decl,,positive,punc,type,stop
6374,27,120,B,frag,209,echo-refer,"
",decl,,positive,anonym,type,letter
6375,27,120,B,frag,209,echo-refer,"
",decl,,positive,anonym,type,alpha
6376,27,120,B,frag,209,echo-refer,"
",decl,,positive,punc,type,stop
6377,27,121,A,decl,210,refer,"
and the number 2 ",decl,number,positive,punc,type,stop
6378,27,122,B,decl,211,refer,"
and the 2 ",decl,,positive,punc,type,stop
6379,27,123,A,dm,212,init,"
now ",,,,punct,type,level
6380,27,123,A,decl,213,predict,"
the tickets will go out in the first class post for you this afternoon ",predict-benefit-decl,journey-time,positive,punc,type,stop
6381,27,123,A,frag,214,reqConfirm,"
ok ",tag-query,,positive,punc,type,query
6382,27,123,A,address,215,refer,"
Mrs Nunn ",partial-decl,,positive,punc,type,stop
6383,27,124,B,frag,216,confirm-thank,"
thank you ",thank-decl,,positive,punc,type,stop
6384,27,124,B,decl,217,elab-stateIntent,"
i'll send these others back now then ",intent-decl,,positive,punc,type,stop
6385,27,125,A,yes,218,acknowledge,"
yes ",,,,punc,type,stop
6386,27,125,A,decl,219,state,"
just the address ",decl,address,positive,punc,type,stop
6387,27,125,A,decl,220,state,"
it's on the envelope uh uh enclosed when the tickets arrive ",decl,journey-time-arrival,positive,punc,type,stop
6388,27,126,B,dm,221,exclaim,"
oh
",,,,,,
6389,27,126,B,dm,222,acknowledge,"
right then ",decl,,positive,punc,type,stop
6390,27,126,B,frag,223,thank,"
thank you very much ",thank-decl,,positive,punc,type,stop
6391,27,127,A,frag,224,thank,"
thank ",thank-decl,,positive,overlap,type,start
6392,27,127,A,frag,224,thank,"
thank ",thank-decl,,positive,punc,type,stop
6393,27,128,B,frag,225,thank,"
thank you now ",thank-decl,,positive,overlap,type,end
6394,27,128,B,frag,225,thank,"
thank you now ",thank-decl,,positive,punc,type,stop
6395,27,129,A,frag,226,bye,"
",farewell-closing,,,overlap,type,start
6396,27,129,A,frag,226,bye,"
",farewell-closing,,,punc,type,stop
6397,27,130,B,frag,227,echo-bye,"
bye ",farewell-closing,,,overlap,type,end
6398,27,130,B,frag,227,echo-bye,"
bye ",farewell-closing,,,punc,type,stop
6399,28,1,A,frag,1,greet,"
good afternoon ",greet-opening,,,punc,type,stop
6400,28,1,A,frag,2,refer,"
Virgin Trainlines ",frag,,positive,punc,type,level
6401,28,1,A,frag,3,identifySelf,"
Sandra speaking ",intro-partial-decl,,positive,punc,type,stop
6402,28,1,A,q-wh,4,reqDirect,"
for which journey do you wish to purchase a ticket ",preference2-open-query,journey,positive,punc,type,query
6403,28,2,B,dm,5,hesitate,"
er
",,,,,,
6404,28,2,B,frag,6,greet,"
good morning ",greet-opening,,,punc,type,stop
6405,28,2,B,address,7,refer,"
Love ",,,,punc,type,stop
6406,28,2,B,dm,8,hesitate,"
",,,,pause,,
6407,28,2,B,decl,9,state,"
i'm a disabled person ",frag,,positive,punc,type,level
6408,28,2,B,decl,10,stateIntent,"
and i want to go on a value place tomorrow ",intent-preference1-decl,day,positive,punc,type,stop
6409,28,2,B,dm,11,hesitate,"
",,,,pause,,
6410,28,2,B,decl,12,expressPossibility,"
they told me you can try ",poss2-frag,,positive,punc,type,level
6411,28,2,B,decl,13,stateCondition,"
",condition-decl,,positive,pause,,
6412,28,2,B,decl,13,stateCondition,"
",condition-decl,,positive,punc,type,stop
6413,28,2,B,address,14,refer,"
Darling ",,,,punc,type,stop
6414,28,3,A,dm,15,init,"
",,,,pause,,
6415,28,3,A,dm,15,init,"
",,,,punct,type,level
6416,28,3,A,q-wh,16,reqInfo,"
where ",query-exclaim-partial-query,,positive,punc,type,query
6417,28,4,B,frag,17,answer-refer,"
from Euston to London ",partial-decl,location-to-from,positive,punc,type,stop
6418,28,4,B,frag,18,elab-refer,"
",decl,location,positive,pause,,
6419,28,4,B,frag,18,elab-refer,"
",decl,location,positive,punc,type,stop
6420,28,5,A,frag,19,reqConfirm,"
from Euston London ",partial-decl,location-from,positive,punc,type,stop
6421,28,6,B,no,20,negate,"
no ",,,,punc,type,stop
6422,28,6,B,no,21,negate,"
no ",,,,punc,type,stop
6423,28,6,B,no,22,negate,"
no ",,,,punc,type,stop
6424,28,6,B,no,23,negate,"
no ",,,,punc,type,stop
6425,28,6,B,frag,24,correctSelf,"
from from Stockport to Euston ",partial-decl-disflu,location-to-from,positive,punc,type,stop
6426,28,7,A,frag,25,reqConfirm,"
from Stockport to London Euston ",partial-query,location-to-from,positive,punc,type,query
6427,28,8,B,yes,26,confirm-acknowledge,"
yes ",,,,punc,type,stop
6428,28,9,A,dm,27,init,"
now ",,,,punct,type,level
6429,28,9,A,q-yn,28,reqInfo,"
is it just for 1 ",closed-query,number,positive,punc,type,query
6430,28,10,B,yes,29,answer-acknowledge,"
yes ",,,,punc,type,stop
6431,28,11,A,q-yn,30,reqInfo,"
and do you hold a current credit or debit card ",alternative-closed-query,creditcard,positive,punc,type,query
6432,28,12,B,dm,31,hesitate,"
er er
",,,,,,
6433,28,12,B,decl,32,answer-state,"
i got er a ",decl,,positive,unclear,length,9 syllables
6434,28,12,B,decl,32,answer-state,"
i got er a ",decl,,positive,punc,type,stop
6435,28,13,A,dm,33,acknowledge,"
ok now ",tag,,,punct,type,level
6436,28,13,A,q-wh,34,reqDirect,"
what time would you like to depart tomorrow ",preference2-open-query,time-day,positive,punc,type,query
6437,28,14,B,dm,35,hesitate,"
er
",,,,,,
6438,28,14,B,frag,36,direct-refer,"
in the morning ",partial-decl,time,positive,punc,type,stop
6439,28,14,B,decl,37,elab-stateCondition,"
if it is possible after ",condition-decl,time,positive,unclear,length,1 syllable
6440,28,14,B,decl,37,elab-stateCondition,"
if it is possible after ",condition-decl,time,positive,punc,type,stop
6441,28,14,B,address,38,refer,"
Love ",,,,punc,type,stop
6442,28,15,A,dm,39,init,"
",,,,pause,,
6443,28,15,A,dm,39,init,"
",,,,punct,type,level
6444,28,15,A,decl,40,stateIntent-hold,"
i'm just going to check to see what's your cheapest fare available to you ",intent-report-hold-decl,fare-availability-journey-verify,positive,backchannel,content,alright
6445,28,15,A,decl,40,stateIntent-hold,"
i'm just going to check to see what's your cheapest fare available to you ",intent-report-hold-decl,fare-availability-journey-verify,positive,backchannel,content,alright alright
6446,28,15,A,decl,40,stateIntent-hold,"
i'm just going to check to see what's your cheapest fare available to you ",intent-report-hold-decl,fare-availability-journey-verify,positive,punc,type,stop
6447,28,15,A,q-yn,41,reqInfo,"
do you hold a current railcard ",closed-frag,railcard,positive,punc,type,level
6448,28,16,B,dm,42,init,"
well ",,,,punct,type,level
6449,28,16,B,decl,43,answer-state,"
i have a card here ",exists-decl,location,positive,punc,type,stop
6450,28,17,A,frag,44,reqConfirm,"
a railcard ",query,railcard,positive,punc,type,query
6451,28,18,B,yes,45,confirm-acknowledge,"
yes ",,,,punc,type,stop
6452,28,18,B,frag,46,elab-state,"
a railcard ",decl,railcard,positive,punc,type,stop
6453,28,19,A,q-wh,47,reqInfo,"
what type of railcard ",open-query,railcard,positive,punc,type,query
6454,28,20,B,dm,48,hesitate,"
er
",,,,,,
6455,28,20,B,decl,49,answer-state,"
it's a disabled card ",decl,,positive,punc,type,stop
6456,28,21,A,frag,50,reqConfirm,"
a disabled railcard ",query,railcard,positive,punc,type,query
6457,28,22,B,yes,51,confirm-acknowledge,"
yes ",,,,punc,type,stop
6458,28,23,A,dm,52,init,"
",,,,pause,length,5s
6459,28,23,A,dm,52,init,"
",,,,punct,type,level
6460,28,23,A,decl,53,state,"
there's a 10:30 train from Stockport tomorrow ",exists-decl,location-from-enum-day,positive,punc,type,stop
6461,28,23,A,decl,54,state,"
",decl,location-enum-arrival,positive,pause,,
6462,28,23,A,decl,54,state,"
",decl,location-enum-arrival,positive,punc,type,stop
6463,28,24,B,dm,55,acknowledge,"
aha ",,,,punc,type,stop
6464,28,25,A,dm,56,init,"
now ",,,,punct,type,level
6465,28,25,A,q-wh,57,reqInfo,"
when is it you're returning ",open-query,time-return,positive,punc,type,query
6466,28,26,B,dm,58,init,"
",,,,pause,,
6467,28,26,B,dm,58,init,"
",,,,punct,type,level
6468,28,26,B,q-yn,59,reqInfo,"
i... i... is this a Saturday ",closed-query,day,positive,punc,type,query
6469,28,27,A,frag,60,answer-refer,"
return fare to date ",decl,fare-date,positive,backchannel,content,yeah
6470,28,27,A,frag,60,answer-refer,"
return fare to date ",decl,fare-date,positive,punc,type,stop
6471,28,27,A,frag,61,elab-refer,"
the calendar month ",decl,time,positive,punc,type,stop
6472,28,27,A,yes,62,acknowledge,"
yeah ",,,,punc,type,stop
6473,28,28,B,yes,63,echo-acknowledge,"
yeah ",,,,punc,type,stop
6474,28,28,B,frag,64,reqConfirm,"
i... i... i... is still 20 pounds ",query,fare-enum,positive,punc,type,query
6475,28,29,A,dm,,exclaim,"
",,,,pause,,
6476,28,29,A,decl,65,answer-state,"
i need to check availability on the return to see what fare we can offer you ",report-offer-poss1-constrain-decl,fare-availability-verify,positive,punc,type,stop
6477,28,30,B,frag,66,thank,"
thank you ",thank-decl,,positive,punc,type,stop
6478,28,30,B,address,67,refer,"
Darling ",,,,punc,type,stop
6479,28,31,A,q-wh,68,reqInfo,"
what date is it you're returning ",open-query,date-return,positive,punc,type,query
6480,28,32,B,frag,69,answer-refer-abandon,"
i do... ",abandon-partial-decl,,positive,punc,type,stop
6481,28,32,B,decl,70,elab-expressNonAwareness,"
i've got no idea ",exists-decl,,negative,punc,type,stop
6482,28,32,B,decl,71,expressPossibility,"
",poss1-decl,time,positive,pause,,
6483,28,32,B,decl,71,expressPossibility,"
",poss1-decl,time,positive,punc,type,stop
6484,28,33,A,dm,72,acknowledge,"
right ",,,,punc,type,stop
6485,28,33,A,decl,73,stateConstraint,"
unless you can specify a date and a time ",poss2-constrain-condition-frag,time-date,positive,punc,type,level
6486,28,33,A,decl,74,state,"
you're not able to get an advance purchase ticket ",decl,fare-journey,negative,punc,type,stop
6487,28,34,B,dm,75,exclaim,"
oh
",,,,,,
6488,28,34,B,dm,76,acknowledge,"
right ",tag-decl,,positive,punc,type,stop
6489,28,34,B,dm,77,exclaim,"
",,,,pause,,
6490,28,34,B,dm,78,acknowledge,"
right ",tag-decl,,positive,punc,type,stop
6491,28,34,B,dm,79,init,"
so ",,,,punc,type,stop
6492,28,34,B,dm,80,init,"
so
",,,,,,
6493,28,34,B,dm,81,init,"
so
",,,,,,
6494,28,34,B,q-wh,82,reqInfo,"
w... what's your advice ",open-query,,positive,punc,type,query
6495,28,35,A,decl,83,answer-stateConstraint,"
you would need to buy a Saver Return ",constrain-decl,fare,positive,punc,type,stop
6496,28,35,A,decl,84,elab-state,"
which is classed as a Walk-on fare ",decl,fare,positive,punc,type,stop
6497,28,36,B,dm,85,acknowledge,"
aha ",,,,punc,type,stop
6498,28,37,A,dm,86,init,"
now ",,,,punct,type,level
6499,28,37,A,frag,87,refer,"
with the disabled railcard ",,railcard,positive,punct,type,level
6500,28,37,A,frag,88,state,"
discount works out to 30 pounds 70 ",,fare-enum,positive,punct,type,stop
6501,28,37,A,decl,89,predict,"
which means that the ticket would be open for a calendar month ",predict-frag,fare-journey-time,positive,backchannel,content,ah
6502,28,37,A,decl,89,predict,"
which means that the ticket would be open for a calendar month ",predict-frag,fare-journey-time,positive,punc,type,level
6503,28,37,A,decl,90,expressPossibility,"
and you could come back at any time within the time restrictions ",poss2-decl,time,positive,punc,type,stop
6504,28,38,B,dm,91,exclaim,"
oh
",,,,,,
6505,28,38,B,dm,92,acknowledge,"
right ",tag-decl,,positive,punc,type,stop
6506,28,38,B,dm,93,init,"
well ",,,,punc,type,stop
6507,28,38,B,q-wh,94,suggest-abandon,"
what about ",closed-abandon,,positive,punc,type,incomplete
6508,28,38,B,decl,95,state,"
they do it again ",decl,,positive,punc,type,stop
6509,28,38,B,decl,96,state,"
",decl,fare-enum,positive,pause,,
6510,28,38,B,decl,96,state,"
",decl,fare-enum,positive,punc,type,stop
6511,28,39,A,frag,97,echo-reqConfirm,"
20 pounds ",query,fare-enum,positive,punc,type,query
6512,28,40,B,yes,98,confirm-acknowledge,"
yes  ",,,,punc,type,stop
6513,28,40,B,frag,99,uninterpretable,"
",decl,,positive,unclear,length,9 syllables
6514,28,40,B,frag,99,uninterpretable,"
",decl,,positive,punc,type,stop
6515,28,41,A,decl,100,state,"
",decl,fare-enum,positive,pause,,
6516,28,41,A,decl,100,state,"
",decl,fare-enum,positive,punc,type,stop
6517,28,41,A,decl,101,state,"
and that's fully booked for tomorrow now ",decl,booking-day,positive,punc,type,stop
6518,28,42,B,yes,102,acknowledge,"
yes ",,,,punc,type,stop
6519,28,43,A,decl,103,state,"
there is no any availability ",exists-decl,availability,negative,punc,type,stop
6520,28,44,B,dm,104,exclaim,"
oh
",,,,,,
6521,28,44,B,dm,105,acknowledge,"
right ",tag-decl,,positive,punc,type,stop
6522,28,44,B,dm,106,init,"
so ",,,,punc,type,level
6523,28,44,B,q-wh,107,reqInfo,"
when when is it next i can get ",poss1-open-disflu,time,positive,punc,type,query
6524,28,44,B,frag,108,reqInfo,"
",query,day,positive,pause,,
6525,28,44,B,frag,108,reqInfo,"
",query,day,positive,punc,type,query
6526,28,45,A,decl,109,stateIntent-hold,"
i'll check Saturday for you ",intent-benefit-decl,verify-day,positive,punc,type,stop
6527,28,45,A,dm,110,init,"
",,,,pause,length,4s
6528,28,45,A,dm,110,init,"
",,,,punct,type,level
6529,28,45,A,decl,111,state,"
there's no railcard discount with your Virgin Value Return ",exists-decl,fare-railcard,negative,punc,type,stop
6530,28,45,A,frag,112,refer,"
but with your Super Advance return ",constrain-frag,fare,positive,punc,type,level
6531,28,45,A,decl,113,state,"
you get the railcard discount which works out to 19 pounds 80 ",decl,fare-enum-railcard,positive,punc,type,stop
6532,28,46,B,yes,114,acknowledge,"
yeah ",,,,punc,type,stop
6533,28,47,A,dm,115,init,"
so ",,,,punc,type,level
6534,28,47,A,decl,116,state,"
",frag,enum,positive,pause,,
6535,28,47,A,decl,116,state,"
",frag,enum,positive,punc,type,level
